Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,024006,1944,07,11.0,Y
IDCJAC0001,024006,1944,08,6.8,Y
IDCJAC0001,024006,1944,09,3.8,Y
IDCJAC0001,024006,1944,10,15.5,Y
IDCJAC0001,024006,1944,11,15.8,Y
IDCJAC0001,024006,1944,12,26.2,Y
IDCJAC0001,024006,1945,01,6.9,Y
IDCJAC0001,024006,1945,02,0.8,Y
IDCJAC0001,024006,1945,03,0.0,Y
IDCJAC0001,024006,1945,04,0.0,Y
IDCJAC0001,024006,1945,05,34.0,Y
IDCJAC0001,024006,1945,06,40.9,Y
IDCJAC0001,024006,1945,07,16.0,Y
IDCJAC0001,024006,1945,08,19.4,Y
IDCJAC0001,024006,1945,09,3.8,Y
IDCJAC0001,024006,1945,10,32.4,Y
IDCJAC0001,024006,1945,11,24.1,Y
IDCJAC0001,024006,1945,12,21.1,Y
IDCJAC0001,024006,1946,01,32.8,Y
IDCJAC0001,024006,1946,02,60.2,Y
IDCJAC0001,024006,1946,03,22.4,Y
IDCJAC0001,024006,1946,04,2.5,Y
IDCJAC0001,024006,1946,05,19.1,Y
IDCJAC0001,024006,1946,06,24.9,Y
IDCJAC0001,024006,1946,07,25.4,Y
IDCJAC0001,024006,1946,08,9.9,Y
IDCJAC0001,024006,1946,09,0.8,Y
IDCJAC0001,024006,1946,10,3.0,Y
IDCJAC0001,024006,1946,11,33.6,Y
IDCJAC0001,024006,1947,11,14.8,Y
IDCJAC0001,024006,1948,01,0.0,Y
IDCJAC0001,024006,1948,02,0.0,Y
IDCJAC0001,024006,1948,03,0.0,Y
IDCJAC0001,024006,1948,04,29.7,Y
IDCJAC0001,024006,1948,05,8.2,Y
IDCJAC0001,024006,1948,06,12.2,Y
IDCJAC0001,024006,1948,07,5.3,Y
IDCJAC0001,024006,1948,08,17.5,Y
IDCJAC0001,024006,1948,09,3.8,Y
IDCJAC0001,024006,1948,10,27.2,Y
IDCJAC0001,024006,1948,11,6.1,Y
IDCJAC0001,024006,1948,12,14.0,Y
IDCJAC0001,024006,1949,01,0.0,Y
IDCJAC0001,024006,1949,02,26.5,Y
IDCJAC0001,024006,1949,04,0.0,Y
IDCJAC0001,024006,1949,05,58.1,Y
IDCJAC0001,024006,1949,06,7.9,Y
IDCJAC0001,024006,1949,07,15.8,Y
IDCJAC0001,024006,1949,08,8.4,Y
IDCJAC0001,024006,1949,09,29.3,Y
IDCJAC0001,024006,1949,10,47.6,Y
IDCJAC0001,024006,1949,11,11.9,Y
IDCJAC0001,024006,1949,12,0.0,Y
IDCJAC0001,024006,1950,01,0.0,Y
IDCJAC0001,024006,1950,02,79.8,Y
IDCJAC0001,024006,1950,03,78.8,Y
IDCJAC0001,024006,1950,04,0.0,Y
IDCJAC0001,024006,1950,05,37.1,Y
IDCJAC0001,024006,1950,06,31.8,Y
IDCJAC0001,024006,1950,07,34.8,Y
IDCJAC0001,024006,1950,08,9.9,Y
IDCJAC0001,024006,1950,09,0.0,Y
IDCJAC0001,024006,1950,10,21.8,Y
IDCJAC0001,024006,1950,11,23.6,Y
IDCJAC0001,024006,1950,12,13.5,Y
IDCJAC0001,024006,1951,01,2.5,Y
IDCJAC0001,024006,1951,02,1.5,Y
IDCJAC0001,024006,1951,03,0.0,Y
IDCJAC0001,024006,1951,04,4.4,Y
IDCJAC0001,024006,1951,05,34.3,Y
IDCJAC0001,024006,1951,06,93.2,Y
IDCJAC0001,024006,1951,07,29.6,Y
IDCJAC0001,024006,1951,08,44.9,Y
IDCJAC0001,024006,1951,09,26.7,Y
IDCJAC0001,024006,1951,10,24.1,Y
IDCJAC0001,024006,1951,11,0.0,Y
IDCJAC0001,024006,1951,12,5.3,Y
IDCJAC0001,024006,1952,01,35.8,Y
IDCJAC0001,024006,1952,02,5.3,Y
IDCJAC0001,024006,1952,03,12.4,Y
IDCJAC0001,024006,1952,04,11.5,Y
IDCJAC0001,024006,1952,05,78.0,Y
IDCJAC0001,024006,1952,06,12.4,Y
IDCJAC0001,024006,1952,07,8.4,Y
IDCJAC0001,024006,1952,08,17.8,Y
IDCJAC0001,024006,1952,09,17.5,Y
IDCJAC0001,024006,1952,10,34.6,Y
IDCJAC0001,024006,1952,11,28.1,Y
IDCJAC0001,024006,1952,12,0.0,Y
IDCJAC0001,024006,1953,01,29.5,Y
IDCJAC0001,024006,1953,02,4.0,Y
IDCJAC0001,024006,1953,03,0.0,Y
IDCJAC0001,024006,1953,04,0.0,Y
IDCJAC0001,024006,1953,05,0.0,Y
IDCJAC0001,024006,1953,06,31.0,Y
IDCJAC0001,024006,1953,07,9.9,Y
IDCJAC0001,024006,1953,08,18.0,Y
IDCJAC0001,024006,1953,09,27.2,Y
IDCJAC0001,024006,1953,10,42.5,Y
IDCJAC0001,024006,1953,11,11.9,Y
IDCJAC0001,024006,1953,12,13.7,Y
IDCJAC0001,024006,1954,01,44.7,Y
IDCJAC0001,024006,1954,02,0.0,Y
IDCJAC0001,024006,1954,03,5.1,Y
IDCJAC0001,024006,1954,04,59.4,Y
IDCJAC0001,024006,1954,05,4.5,Y
IDCJAC0001,024006,1954,06,10.4,Y
IDCJAC0001,024006,1954,07,16.0,Y
IDCJAC0001,024006,1954,08,27.7,Y
IDCJAC0001,024006,1954,09,17.5,Y
IDCJAC0001,024006,1954,10,23.9,Y
IDCJAC0001,024006,1954,11,15.8,Y
IDCJAC0001,024006,1954,12,35.3,Y
IDCJAC0001,024006,1955,10,0.0,Y
IDCJAC0001,024006,1955,11,16.3,Y
IDCJAC0001,024006,1955,12,4.3,Y
IDCJAC0001,024006,1956,01,5.6,Y
IDCJAC0001,024006,1956,02,0.0,Y
IDCJAC0001,024006,1956,03,49.9,Y
IDCJAC0001,024006,1956,04,32.3,Y
IDCJAC0001,024006,1956,05,55.2,Y
IDCJAC0001,024006,1956,06,28.8,Y
IDCJAC0001,024006,1956,07,56.2,Y
IDCJAC0001,024006,1956,08,5.3,Y
IDCJAC0001,024006,1956,09,17.5,Y
IDCJAC0001,024006,1956,10,26.6,Y
IDCJAC0001,024006,1957,01,0.0,Y
IDCJAC0001,024006,1957,02,32.5,Y
IDCJAC0001,024006,1957,04,0.0,Y
IDCJAC0001,024006,1957,05,10.4,Y
IDCJAC0001,024006,1957,06,53.2,Y
IDCJAC0001,024006,1957,07,24.8,Y
IDCJAC0001,024006,1957,08,8.3,Y
IDCJAC0001,024006,1957,09,8.1,Y
IDCJAC0001,024006,1957,10,16.5,Y
IDCJAC0001,024006,1957,11,2.1,Y
IDCJAC0001,024006,1957,12,6.9,Y
IDCJAC0001,024006,1958,01,19.1,Y
IDCJAC0001,024006,1958,02,16.5,Y
IDCJAC0001,024006,1958,03,13.4,Y
IDCJAC0001,024006,1958,04,12.4,Y
IDCJAC0001,024006,1958,05,37.6,Y
IDCJAC0001,024006,1958,06,0.0,Y
IDCJAC0001,024006,1958,07,36.8,Y
IDCJAC0001,024006,1958,08,42.4,Y
IDCJAC0001,024006,1958,09,21.9,Y
IDCJAC0001,024006,1958,10,39.4,Y
IDCJAC0001,024006,1958,11,42.9,Y
IDCJAC0001,024006,1958,12,5.4,Y
IDCJAC0001,024006,1959,01,0.0,Y
IDCJAC0001,024006,1959,02,15.5,Y
IDCJAC0001,024006,1959,03,14.0,Y
IDCJAC0001,024006,1959,04,1.3,Y
IDCJAC0001,024006,1959,05,14.5,Y
IDCJAC0001,024006,1959,06,0.0,Y
IDCJAC0001,024006,1959,07,14.2,Y
IDCJAC0001,024006,1959,08,10.5,Y
IDCJAC0001,024006,1959,09,22.2,Y
IDCJAC0001,024006,1959,10,46.6,Y
IDCJAC0001,024006,1959,11,7.1,Y
IDCJAC0001,024006,1959,12,6.0,Y
IDCJAC0001,024006,1960,01,20.4,Y
IDCJAC0001,024006,1960,02,45.4,Y
IDCJAC0001,024006,1960,03,10.1,Y
IDCJAC0001,024006,1960,04,17.1,Y
IDCJAC0001,024006,1960,05,34.5,Y
IDCJAC0001,024006,1960,06,17.6,Y
IDCJAC0001,024006,1960,07,73.5,Y
IDCJAC0001,024006,1960,08,22.7,Y
IDCJAC0001,024006,1960,09,44.9,Y
IDCJAC0001,024006,1960,10,5.9,Y
IDCJAC0001,024006,1960,11,30.5,Y
IDCJAC0001,024006,1960,12,3.0,Y
IDCJAC0001,024006,1961,01,1.3,Y
IDCJAC0001,024006,1961,02,15.0,Y
IDCJAC0001,024006,1961,03,2.8,Y
IDCJAC0001,024006,1961,04,57.5,Y
IDCJAC0001,024006,1961,05,11.7,Y
IDCJAC0001,024006,1961,06,3.6,Y
IDCJAC0001,024006,1961,07,27.6,Y
IDCJAC0001,024006,1961,08,19.5,Y
IDCJAC0001,024006,1961,09,33.2,Y
IDCJAC0001,024006,1961,10,0.0,Y
IDCJAC0001,024006,1961,11,86.1,Y
IDCJAC0001,024006,1961,12,4.4,Y
IDCJAC0001,024006,1962,01,34.6,Y
IDCJAC0001,024006,1962,02,0.0,Y
IDCJAC0001,024006,1962,03,2.8,Y
IDCJAC0001,024006,1962,04,0.8,Y
IDCJAC0001,024006,1962,05,13.0,Y
IDCJAC0001,024006,1963,04,63.2,Y
IDCJAC0001,024006,1964,02,2.5,Y
IDCJAC0001,024006,1964,03,1.0,Y
IDCJAC0001,024006,1964,04,24.9,Y
IDCJAC0001,024006,1964,05,10.3,Y
IDCJAC0001,024006,1964,06,12.8,Y
IDCJAC0001,024006,1964,07,22.1,Y
IDCJAC0001,024006,1964,08,25.6,Y
IDCJAC0001,024006,1964,09,100.8,Y
IDCJAC0001,024006,1964,10,18.8,Y
IDCJAC0001,024006,1964,11,7.4,Y
IDCJAC0001,024006,1964,12,46.5,Y
IDCJAC0001,024006,1965,01,0.0,Y
IDCJAC0001,024006,1965,02,0.0,Y
IDCJAC0001,024006,1965,03,0.0,Y
IDCJAC0001,024006,1965,04,0.0,Y
IDCJAC0001,024006,1965,05,28.0,Y
IDCJAC0001,024006,1965,06,21.1,Y
IDCJAC0001,024006,1965,07,32.4,Y
IDCJAC0001,024006,1965,08,42.1,Y
IDCJAC0001,024006,1965,09,45.2,Y
IDCJAC0001,024006,1965,10,0.5,Y
IDCJAC0001,024006,1965,11,16.5,Y
IDCJAC0001,024006,1965,12,11.7,Y
IDCJAC0001,024006,1966,01,17.8,Y
IDCJAC0001,024006,1966,02,52.0,Y
IDCJAC0001,024006,1966,03,3.8,Y
IDCJAC0001,024006,1966,04,1.3,Y
IDCJAC0001,024006,1966,05,11.4,Y
IDCJAC0001,024006,1966,06,11.9,Y
IDCJAC0001,024006,1966,07,23.5,Y
IDCJAC0001,024006,1966,08,4.4,Y
IDCJAC0001,024006,1966,09,12.4,Y
IDCJAC0001,024006,1966,10,17.3,Y
IDCJAC0001,024006,1966,11,18.0,Y
IDCJAC0001,024006,1966,12,47.4,Y
IDCJAC0001,024006,1967,01,10.8,Y
IDCJAC0001,024006,1967,02,18.0,Y
IDCJAC0001,024006,1967,03,4.8,Y
IDCJAC0001,024006,1967,04,0.0,Y
IDCJAC0001,024006,1967,05,4.9,Y
IDCJAC0001,024006,1967,06,3.1,Y
IDCJAC0001,024006,1967,07,15.3,Y
IDCJAC0001,024006,1967,08,25.8,Y
IDCJAC0001,024006,1967,09,4.2,Y
IDCJAC0001,024006,1967,10,0.6,Y
IDCJAC0001,024006,1967,11,0.0,Y
IDCJAC0001,024006,1967,12,3.3,Y
IDCJAC0001,024006,1968,01,21.1,Y
IDCJAC0001,024006,1968,02,16.3,Y
IDCJAC0001,024006,1968,03,25.4,Y
IDCJAC0001,024006,1968,04,18.2,Y
IDCJAC0001,024006,1968,05,30.0,Y
IDCJAC0001,024006,1968,06,28.6,Y
IDCJAC0001,024006,1968,07,32.9,Y
IDCJAC0001,024006,1968,08,26.0,Y
IDCJAC0001,024006,1968,09,7.4,Y
IDCJAC0001,024006,1968,10,17.8,Y
IDCJAC0001,024006,1968,11,21.1,Y
IDCJAC0001,024006,1968,12,12.7,Y
IDCJAC0001,024006,1969,01,0.0,Y
IDCJAC0001,024006,1969,02,53.1,Y
IDCJAC0001,024006,1969,03,27.7,Y
IDCJAC0001,024006,1969,04,7.6,Y
IDCJAC0001,024006,1969,05,47.6,Y
IDCJAC0001,024006,1969,06,9.4,Y
IDCJAC0001,024006,1969,07,36.5,Y
IDCJAC0001,024006,1969,08,5.0,Y
IDCJAC0001,024006,1969,09,33.8,Y
IDCJAC0001,024006,1969,10,1.3,Y
IDCJAC0001,024006,1969,11,17.2,Y
IDCJAC0001,024006,1969,12,14.9,Y
IDCJAC0001,024006,1970,01,10.8,Y
IDCJAC0001,024006,1970,02,0.0,Y
IDCJAC0001,024006,1970,03,22.1,Y
IDCJAC0001,024006,1970,04,35.4,Y
IDCJAC0001,024006,1970,05,9.7,Y
IDCJAC0001,024006,1970,06,7.1,Y
IDCJAC0001,024006,1970,07,3.7,Y
IDCJAC0001,024006,1970,08,40.3,Y
IDCJAC0001,024006,1970,09,54.4,Y
IDCJAC0001,024006,1970,10,15.5,Y
IDCJAC0001,024006,1970,11,38.9,Y
IDCJAC0001,024006,1970,12,15.2,Y
IDCJAC0001,024006,1971,01,14.8,Y
IDCJAC0001,024006,1971,02,6.4,Y
IDCJAC0001,024006,1971,03,9.3,Y
IDCJAC0001,024006,1971,04,26.4,Y
IDCJAC0001,024006,1971,05,18.6,Y
IDCJAC0001,024006,1971,06,34.4,Y
IDCJAC0001,024006,1971,07,11.4,Y
IDCJAC0001,024006,1971,08,31.3,Y
IDCJAC0001,024006,1971,09,17.1,Y
IDCJAC0001,024006,1971,10,1.4,Y
IDCJAC0001,024006,1971,11,22.9,Y
IDCJAC0001,024006,1971,12,15.7,Y
IDCJAC0001,024006,1972,01,64.5,Y
IDCJAC0001,024006,1972,02,19.5,Y
IDCJAC0001,024006,1972,03,0.0,Y
IDCJAC0001,024006,1972,04,10.3,Y
IDCJAC0001,024006,1972,05,6.9,Y
IDCJAC0001,024006,1972,06,9.7,Y
IDCJAC0001,024006,1972,07,12.7,Y
IDCJAC0001,024006,1972,08,21.8,Y
IDCJAC0001,024006,1972,09,2.3,Y
IDCJAC0001,024006,1972,10,14.5,Y
IDCJAC0001,024006,1972,11,6.1,Y
IDCJAC0001,024006,1972,12,3.3,Y
IDCJAC0001,024006,1973,01,23.2,Y
IDCJAC0001,024006,1973,02,64.1,Y
IDCJAC0001,024006,1973,03,20.4,Y
IDCJAC0001,024006,1973,04,19.1,Y
IDCJAC0001,024006,1973,05,10.7,Y
IDCJAC0001,024006,1973,06,59.5,Y
IDCJAC0001,024006,1973,07,36.6,Y
IDCJAC0001,024006,1973,08,50.1,Y
IDCJAC0001,024006,1973,09,13.5,Y
IDCJAC0001,024006,1973,10,103.5,Y
IDCJAC0001,024006,1973,11,73.4,Y
IDCJAC0001,024006,1973,12,25.9,Y
IDCJAC0001,024006,1974,01,75.8,Y
IDCJAC0001,024006,1974,02,38.2,Y
IDCJAC0001,024006,1974,03,22.6,Y
IDCJAC0001,024006,1974,04,88.7,Y
IDCJAC0001,024006,1974,05,38.8,Y
IDCJAC0001,024006,1974,06,13.1,Y
IDCJAC0001,024006,1974,07,46.8,Y
IDCJAC0001,024006,1974,08,25.2,Y
IDCJAC0001,024006,1974,09,42.2,Y
IDCJAC0001,024006,1974,10,59.2,Y
IDCJAC0001,024006,1974,11,8.2,Y
IDCJAC0001,024006,1974,12,0.0,Y
IDCJAC0001,024006,1975,01,0.6,Y
IDCJAC0001,024006,1975,02,2.1,Y
IDCJAC0001,024006,1975,03,21.2,Y
IDCJAC0001,024006,1975,04,9.2,Y
IDCJAC0001,024006,1975,05,6.0,Y
IDCJAC0001,024006,1975,06,0.1,Y
IDCJAC0001,024006,1975,07,26.1,Y
IDCJAC0001,024006,1975,08,20.0,Y
IDCJAC0001,024006,1975,09,48.8,Y
IDCJAC0001,024006,1975,10,70.4,Y
IDCJAC0001,024006,1975,11,24.0,Y
IDCJAC0001,024006,1975,12,42.4,Y
IDCJAC0001,024006,1976,01,9.4,Y
IDCJAC0001,024006,1976,02,9.4,Y
IDCJAC0001,024006,1976,03,5.0,Y
IDCJAC0001,024006,1976,04,2.6,Y
IDCJAC0001,024006,1976,05,6.6,Y
IDCJAC0001,024006,1976,06,8.4,Y
IDCJAC0001,024006,1976,07,6.8,Y
IDCJAC0001,024006,1976,08,5.2,Y
IDCJAC0001,024006,1976,09,21.6,Y
IDCJAC0001,024006,1976,10,101.4,Y
IDCJAC0001,024006,1976,11,17.6,Y
IDCJAC0001,024006,1976,12,2.8,Y
IDCJAC0001,024006,1977,01,6.0,Y
IDCJAC0001,024006,1977,02,10.8,Y
IDCJAC0001,024006,1977,03,6.2,Y
IDCJAC0001,024006,1977,04,1.8,Y
IDCJAC0001,024006,1977,05,15.6,Y
IDCJAC0001,024006,1977,06,13.6,Y
IDCJAC0001,024006,1977,07,6.8,Y
IDCJAC0001,024006,1977,08,3.4,Y
IDCJAC0001,024006,1977,09,21.0,Y
IDCJAC0001,024006,1977,10,13.4,Y
IDCJAC0001,024006,1977,11,30.0,Y
IDCJAC0001,024006,1977,12,3.0,Y
IDCJAC0001,024006,1978,01,1.8,Y
IDCJAC0001,024006,1978,02,0.0,Y
IDCJAC0001,024006,1978,03,9.2,Y
IDCJAC0001,024006,1978,04,13.6,Y
IDCJAC0001,024006,1978,05,10.6,Y
IDCJAC0001,024006,1978,06,37.0,Y
IDCJAC0001,024006,1978,07,45.2,Y
IDCJAC0001,024006,1978,08,23.8,Y
IDCJAC0001,024006,1978,09,20.0,Y
IDCJAC0001,024006,1978,10,26.0,Y
IDCJAC0001,024006,1978,11,34.4,Y
IDCJAC0001,024006,1978,12,4.6,Y
IDCJAC0001,024006,1979,01,38.2,Y
IDCJAC0001,024006,1979,02,31.6,Y
IDCJAC0001,024006,1979,03,10.4,Y
IDCJAC0001,024006,1979,04,25.4,Y
IDCJAC0001,024006,1979,05,34.4,Y
IDCJAC0001,024006,1979,06,9.6,Y
IDCJAC0001,024006,1979,07,3.2,Y
IDCJAC0001,024006,1979,08,21.8,Y
IDCJAC0001,024006,1979,09,50.2,Y
IDCJAC0001,024006,1979,10,47.4,Y
IDCJAC0001,024006,1979,11,43.0,Y
IDCJAC0001,024006,1979,12,9.8,Y
IDCJAC0001,024006,1980,01,7.8,Y
IDCJAC0001,024006,1980,02,0.2,Y
IDCJAC0001,024006,1980,03,1.4,Y
IDCJAC0001,024006,1980,04,29.0,Y
IDCJAC0001,024006,1980,05,24.0,Y
IDCJAC0001,024006,1980,06,41.0,Y
IDCJAC0001,024006,1980,07,26.5,Y
IDCJAC0001,024006,1980,08,11.6,Y
IDCJAC0001,024006,1980,09,3.8,Y
IDCJAC0001,024006,1980,10,58.0,Y
IDCJAC0001,024006,1980,11,2.8,Y
IDCJAC0001,024006,1980,12,8.6,Y
IDCJAC0001,024006,1981,01,7.8,Y
IDCJAC0001,024006,1981,02,10.6,Y
IDCJAC0001,024006,1981,03,1.4,Y
IDCJAC0001,024006,1981,04,6.0,Y
IDCJAC0001,024006,1981,05,31.2,Y
IDCJAC0001,024006,1981,06,27.8,Y
IDCJAC0001,024006,1981,07,62.8,Y
IDCJAC0001,024006,1981,08,21.2,Y
IDCJAC0001,024006,1981,09,9.6,Y
IDCJAC0001,024006,1981,10,14.4,Y
IDCJAC0001,024006,1981,11,33.0,Y
IDCJAC0001,024006,1981,12,2.6,Y
IDCJAC0001,024006,1982,01,8.8,Y
IDCJAC0001,024006,1982,02,4.4,Y
IDCJAC0001,024006,1982,03,16.0,Y
IDCJAC0001,024006,1982,04,22.8,Y
IDCJAC0001,024006,1982,05,10.0,Y
IDCJAC0001,024006,1982,06,8.0,Y
IDCJAC0001,024006,1982,07,1.6,Y
IDCJAC0001,024006,1982,08,5.0,Y
IDCJAC0001,024006,1982,09,4.0,Y
IDCJAC0001,024006,1982,10,3.0,Y
IDCJAC0001,024006,1982,11,0.0,Y
IDCJAC0001,024006,1982,12,0.6,Y
IDCJAC0001,024006,1983,01,0.0,Y
IDCJAC0001,024006,1983,02,1.0,Y
IDCJAC0001,024006,1983,03,14.6,Y
IDCJAC0001,024006,1983,04,11.8,Y
IDCJAC0001,024006,1983,05,14.2,Y
IDCJAC0001,024006,1983,06,4.6,Y
IDCJAC0001,024006,1983,07,43.2,Y
IDCJAC0001,024006,1983,08,29.2,Y
IDCJAC0001,024006,1983,09,28.4,Y
IDCJAC0001,024006,1983,10,44.0,Y
IDCJAC0001,024006,1983,11,53.6,Y
IDCJAC0001,024006,1983,12,25.0,Y
IDCJAC0001,024006,1984,01,39.0,Y
IDCJAC0001,024006,1984,02,3.2,Y
IDCJAC0001,024006,1984,03,9.2,Y
IDCJAC0001,024006,1984,04,12.0,Y
IDCJAC0001,024006,1984,05,3.6,Y
IDCJAC0001,024006,1984,06,4.0,Y
IDCJAC0001,024006,1984,07,54.4,Y
IDCJAC0001,024006,1984,08,32.0,Y
IDCJAC0001,024006,1984,09,24.2,Y
IDCJAC0001,024006,1984,10,17.2,Y
IDCJAC0001,024006,1984,11,13.4,Y
IDCJAC0001,024006,1984,12,1.8,Y
IDCJAC0001,024006,1985,01,10.6,Y
IDCJAC0001,024006,1985,02,0.0,Y
IDCJAC0001,024006,1985,03,0.6,Y
IDCJAC0001,024006,1985,04,22.4,Y
IDCJAC0001,024006,1985,05,26.6,Y
IDCJAC0001,024006,1985,06,17.6,Y
IDCJAC0001,024006,1985,07,3.6,Y
IDCJAC0001,024006,1985,08,68.6,Y
IDCJAC0001,024006,1985,09,18.4,Y
IDCJAC0001,024006,1985,10,30.8,Y
IDCJAC0001,024006,1985,11,12.6,Y
IDCJAC0001,024006,1985,12,16.4,Y
IDCJAC0001,024006,1986,01,0.8,Y
IDCJAC0001,024006,1986,02,11.8,Y
IDCJAC0001,024006,1986,03,0.0,Y
IDCJAC0001,024006,1986,04,6.8,Y
IDCJAC0001,024006,1986,05,25.6,Y
IDCJAC0001,024006,1986,06,14.2,Y
IDCJAC0001,024006,1986,07,51.0,Y
IDCJAC0001,024006,1986,08,37.8,Y
IDCJAC0001,024006,1986,09,22.6,Y
IDCJAC0001,024006,1986,10,45.0,Y
IDCJAC0001,024006,1986,11,29.0,Y
IDCJAC0001,024006,1986,12,39.0,Y
IDCJAC0001,024006,1987,01,21.2,Y
IDCJAC0001,024006,1987,02,14.6,Y
IDCJAC0001,024006,1987,03,18.8,Y
IDCJAC0001,024006,1987,04,8.8,Y
IDCJAC0001,024006,1987,05,24.4,Y
IDCJAC0001,024006,1987,06,36.2,Y
IDCJAC0001,024006,1987,07,29.0,Y
IDCJAC0001,024006,1987,08,33.8,Y
IDCJAC0001,024006,1987,09,8.6,Y
IDCJAC0001,024006,1987,10,7.0,Y
IDCJAC0001,024006,1987,11,6.4,Y
IDCJAC0001,024006,1987,12,24.2,Y
IDCJAC0001,024006,1988,01,8.4,Y
IDCJAC0001,024006,1988,02,10.8,Y
IDCJAC0001,024006,1988,03,5.8,Y
IDCJAC0001,024006,1988,04,9.6,Y
IDCJAC0001,024006,1988,05,34.4,Y
IDCJAC0001,024006,1988,06,35.0,Y
IDCJAC0001,024006,1988,07,16.8,Y
IDCJAC0001,024006,1988,08,4.4,Y
IDCJAC0001,024006,1988,09,22.4,Y
IDCJAC0001,024006,1988,10,17.6,Y
IDCJAC0001,024006,1988,11,37.6,Y
IDCJAC0001,024006,1988,12,6.4,Y
IDCJAC0001,024006,1989,01,2.2,Y
IDCJAC0001,024006,1989,02,0.0,Y
IDCJAC0001,024006,1989,03,60.2,Y
IDCJAC0001,024006,1989,04,2.0,Y
IDCJAC0001,024006,1989,05,18.8,Y
IDCJAC0001,024006,1989,06,20.4,Y
IDCJAC0001,024006,1989,07,35.0,Y
IDCJAC0001,024006,1989,08,22.2,Y
IDCJAC0001,024006,1989,09,19.2,Y
IDCJAC0001,024006,1989,10,1.8,Y
IDCJAC0001,024006,1989,11,9.4,Y
IDCJAC0001,024006,1989,12,13.2,Y
IDCJAC0001,024006,1990,01,8.0,Y
IDCJAC0001,024006,1990,02,12.0,Y
IDCJAC0001,024006,1990,03,1.8,Y
IDCJAC0001,024006,1990,04,28.0,Y
IDCJAC0001,024006,1990,05,31.2,Y
IDCJAC0001,024006,1990,06,20.6,Y
IDCJAC0001,024006,1990,07,29.0,Y
IDCJAC0001,024006,1990,08,29.2,Y
IDCJAC0001,024006,1990,09,13.6,Y
IDCJAC0001,024006,1990,10,13.4,Y
IDCJAC0001,024006,1990,11,10.6,Y
IDCJAC0001,024006,1990,12,9.6,Y
IDCJAC0001,024006,1991,01,70.8,Y
IDCJAC0001,024006,1991,02,0.0,Y
IDCJAC0001,024006,1991,03,5.4,Y
IDCJAC0001,024006,1991,04,12.4,Y
IDCJAC0001,024006,1991,05,1.2,Y
IDCJAC0001,024006,1991,06,52.4,Y
IDCJAC0001,024006,1991,07,52.4,Y
IDCJAC0001,024006,1991,08,11.8,Y
IDCJAC0001,024006,1991,09,9.0,Y
IDCJAC0001,024006,1991,10,0.0,Y
IDCJAC0001,024006,1991,11,21.8,Y
IDCJAC0001,024006,1991,12,2.6,Y
IDCJAC0001,024006,1992,01,0.4,Y
IDCJAC0001,024006,1992,02,3.2,Y
IDCJAC0001,024006,1992,03,7.2,Y
IDCJAC0001,024006,1992,04,30.2,Y
IDCJAC0001,024006,1992,05,64.8,Y
IDCJAC0001,024006,1992,06,16.0,Y
IDCJAC0001,024006,1992,07,3.8,Y
IDCJAC0001,024006,1992,08,42.4,Y
IDCJAC0001,024006,1992,09,48.8,Y
IDCJAC0001,024006,1992,10,53.0,Y
IDCJAC0001,024006,1992,11,42.6,Y
IDCJAC0001,024006,1992,12,83.0,Y
IDCJAC0001,024006,1993,01,35.6,Y
IDCJAC0001,024006,1993,02,3.4,Y
IDCJAC0001,024006,1993,03,5.8,Y
IDCJAC0001,024006,1993,04,0.4,Y
IDCJAC0001,024006,1993,05,16.6,Y
IDCJAC0001,024006,1993,06,8.8,Y
IDCJAC0001,024006,1993,07,34.2,Y
IDCJAC0001,024006,1993,08,15.2,Y
IDCJAC0001,024006,1993,09,55.6,Y
IDCJAC0001,024006,1993,10,43.0,Y
IDCJAC0001,024006,1993,11,49.8,Y
IDCJAC0001,024006,1993,12,44.4,Y
IDCJAC0001,024006,1994,01,1.6,Y
IDCJAC0001,024006,1994,02,16.2,Y
IDCJAC0001,024006,1994,03,0.0,Y
IDCJAC0001,024006,1994,04,2.2,Y
IDCJAC0001,024006,1994,05,1.2,Y
IDCJAC0001,024006,1994,06,48.6,Y
IDCJAC0001,024006,1994,07,14.8,Y
IDCJAC0001,024006,1994,08,0.4,Y
IDCJAC0001,024006,1994,09,14.4,Y
IDCJAC0001,024006,1994,10,7.2,Y
IDCJAC0001,024006,1994,11,13.6,Y
IDCJAC0001,024006,1994,12,6.6,Y
IDCJAC0001,024006,1995,01,46.6,Y
IDCJAC0001,024006,1995,02,18.6,Y
IDCJAC0001,024006,1995,03,2.2,Y
IDCJAC0001,024006,1995,04,24.4,Y
IDCJAC0001,024006,1995,05,24.0,Y
IDCJAC0001,024006,1995,06,36.2,Y
IDCJAC0001,024006,1995,07,35.4,Y
IDCJAC0001,024006,1995,08,15.4,Y
IDCJAC0001,024006,1995,09,20.8,Y
IDCJAC0001,024006,1995,10,66.8,Y
IDCJAC0001,024006,1995,11,6.0,Y
IDCJAC0001,024006,1995,12,3.6,Y
IDCJAC0001,024006,1996,01,18.2,Y
IDCJAC0001,024006,1996,02,26.8,Y
IDCJAC0001,024006,1996,03,13.6,Y
IDCJAC0001,024006,1996,04,6.6,Y
IDCJAC0001,024006,1996,05,4.2,Y
IDCJAC0001,024006,1996,06,43.8,Y
IDCJAC0001,024006,1996,07,33.2,Y
